GEOID,prop_white,prop_black_or_african_american,prop_american_indian_and_alaska_native,prop_asian,prop_native_hawaiian_and_other_pacific_islander,prop_some_other_race,prop_multi_racial,prop_latino,land_area_sq_km,pop_density_sq_km,prop_eli,prop_hi,prop_li,prop_mi,prop_vli,prop_college,prop_high_school,prop_less_than_hs,prop_owner,prop_renter,rental_vacancy_rate,owner_vacancy_rate,prop_rural,prop_urban
06037433101,0.017372881355932204,4.23728813559322e-4,0.001694915254237288,0.4703389830508475,0,0,0.0038135593220338985,0.5063559322033898,1.490273,1583.6024674673702,0,0.6073059360730594,0.2115677321156773,0.1567732115677321,0.0243531202435312,0.1890547263681592,0.38474295190713104,0.4262023217247098,0.6118721461187214,0.3881278538812785,0.06934306569343066,0,0,1
06037433102,0.006613756613756613,0,0,0.429673721340388,0.016534391534391533,0,0,0.5471781305114638,0.660162,6871.040744544521,0,0.5374310480693459,0.23246650906225375,0.15839243498817968,0.07171000788022065,0.1950354609929078,0.3059316569954868,0.4990328820116054,0.29235618597320723,0.7076438140267928,0.022850924918389554,0,0,1
06037433200,0.0317384370015949,0.0055821371610845294,0,0.32169059011164275,0,0.003668261562998405,0.002073365231259968,0.6352472089314195,1.774674,3533.0432518873886,0,0.7196149217809867,0.16004813477737664,0.08303249097472924,0.03730445246690734,0.1231722428748451,0.368277571251549,0.5085501858736059,0.4314079422382672,0.5685920577617328,0.0531062124248497,0.024489795918367346,0,1
06037433302,0.03305785123966942,0.02733630006357279,0,0.1354100445009536,0,0,0.0025429116338207248,0.8016528925619835,0.858411,1832.455548682391,0,0.6408450704225352,0.15023474178403756,0.176056338028169,0.03286384976525822,0.09605662285136501,0.3538928210313448,0.5500505561172901,0.39436619718309857,0.6056338028169014,0.026415094339622643,0.05084745762711865,0,1
06037433304,0.02633969118982743,0.007811080835603996,0.004178019981834696,0.25049954586739326,0,0,0.019255222524977293,0.6919164396003633,0.789659,6971.363588586973,0,0.6837349397590361,0.12048192771084337,0.11897590361445783,0.07680722891566265,0.17125470878006374,0.3735149232106636,0.4552303680092727,0.19728915662650603,0.802710843373494,0.08103448275862069,0,0,1
06037433305,0.011111111111111112,0.0038461538461538464,0,0.26452991452991453,0.005128205128205128,0,0.002777777777777778,0.7126068376068376,0.511912,9142.19631499164,0,0.6987381703470031,0.06072555205047318,0.13170347003154576,0.10883280757097792,0.18453947368421053,0.3736842105263158,0.4417763157894737,0.2665615141955836,0.7334384858044164,0.015873015873015872,0,0,1
06037433306,0.03642384105960265,0,0,0.2576760987357014,0.018663455749548464,0,0,0.6872366044551474,0.434314,7648.843923981268,0,0.7900621118012422,0.09192546583850932,0.08819875776397515,0.02981366459627329,0.18587896253602307,0.3895292987512008,0.42459173871277617,0.4186335403726708,0.5813664596273292,0,0,0,1
06037433307,0.020268163392578736,0.0012472715933894605,0.00904271905207359,0.2949797318366074,0,0,0.017149984409105083,0.6573121297162458,0.43015,7455.538765546903,0,0.7845982142857143,0.0859375,0.10491071428571429,0.024553571428571428,0.2786660575605299,0.34582000913659205,0.375513933302878,0.37611607142857145,0.6238839285714286,0,0,0,1
06037433401,0.02109181141439206,0.0037220843672456576,0,0.27512406947890816,0.003411910669975186,0.0021712158808933004,0.004652605459057072,0.6898263027295285,0.504094,6395.632560593857,0,0.7572178477690289,0.10498687664041995,0.1141732283464567,0.023622047244094488,0.15933232169954475,0.3009610520991401,0.5397066262013152,0.4435695538057743,0.5564304461942258,0.07221006564551423,0,0,1
06037433402,0.036650377609951136,0.003109729009329187,0.005775211017325633,0.14726788094180365,0.009773434029320302,0,0.029320302087960905,0.7681030653043092,0.571563,7876.647018788829,0,0.720103986135182,0.10051993067590988,0.1637781629116118,0.01559792027729636,0.14304461942257218,0.4288057742782152,0.4281496062992126,0.3873483535528596,0.6126516464471404,0.03678474114441417,0,0,1
06037433403,0.008567144998929107,0,0,0.14071535660741058,0.004497751124437781,0.002570143499678732,0,0.8436496037695438,0.706784,6605.978629963327,0,0.5978176149649259,0.17537022603273578,0.1441932969602494,0.08261886204208885,0.11539888682745826,0.3825602968460111,0.5020408163265306,0.19329696024941542,0.8067030397505845,0.03810408921933085,0,0,1
06037433501,0.023529411764705882,0,0,0.059893048128342244,0,0,0,0.9165775401069519,1.171421,1596.3517812980986,0,0.5434412265758092,0.19931856899488926,0.16695059625212946,0.09028960817717206,0.043209876543209874,0.4243827160493827,0.5324074074074074,0.32367972742759793,0.676320272572402,0.03170731707317073,0,0,1
06037433503,0.018210862619808307,0,0,0.2380191693290735,0,0,0,0.7437699680511182,0.79321,3945.9916037367157,0,0.7266483516483516,0.1043956043956044,0.14148351648351648,0.027472527472527472,0.11732124874118832,0.32628398791540786,0.5563947633434039,0.3708791208791209,0.6291208791208791,0.027600849256900213,0,0,1
06037433504,0.006488240064882401,0.0072992700729927005,0,0.19180859691808597,0,0,0.009529602595296026,0.7848742903487429,0.916207,5383.062997772337,0,0.5893027698185291,0.15950334288443171,0.17191977077363896,0.07927411652340019,0.10308932169241102,0.32740094022834115,0.5695097380792478,0.22731614135625597,0.772683858643744,0,0,0,1
06037433601,0.04074284631419367,0,0,0.6439264733750237,0,0,0.0018950161076369148,0.3134356642031457,1.12299,4699.0623246867735,0,0.7723935389133627,0.12481644640234948,0.07782672540381791,0.024963289280469897,0.24173822534478273,0.4428831641946396,0.3153786104605777,0.48751835535976507,0.5124816446402349,0,0,0,1
06037433602,0.03372681281618887,0,0,0.6205733558178752,0,0,0.002360876897133221,0.3433389544688027,0.927111,3198.1068070597803,0,0.6365914786967418,0.22932330827067668,0.08771929824561403,0.046365914786967416,0.1966265060240964,0.39903614457831327,0.40433734939759036,0.4523809523809524,0.5476190476190477,0.03532008830022075,0,0,1
06037433700,0.031078610603290677,0,0,0.1235309480282058,0,0,0.0013058239749281796,0.8440846173935753,3.130371,1223.1777000234158,0,0.8179800221975583,0.11098779134295228,0.04328523862375139,0.02774694783573807,0.12768361581920903,0.43163841807909603,0.4406779661016949,0.6470588235294118,0.35294117647058826,0,0,0,1
06037433801,0.01427913403961308,0.0018424689083371719,0,0.0713956701980654,0,0,0,0.9124827268539843,1.571269,4145.057275361507,0,0.7887610020311442,0.06770480704129993,0.11306702775897089,0.03046716316858497,0.09338093930238946,0.383411150782752,0.5232079099148585,0.3222748815165877,0.6777251184834123,0.01669941060903733,0,0,1
06037433802,0.07272204656510492,0.008048289738430584,0.004024144869215292,0.1790744466800805,0,0,0,0.7361310721471688,5.876087,592.0606689451671,0,0.8136125654450261,0.05130890052356021,0.1162303664921466,0.018848167539267015,0.20500595947556616,0.5168851807707588,0.278108859753675,0.7047120418848167,0.29528795811518327,0,0,0,1
06037433901,0.014295324587958291,0.008072653884964682,0.0010090817356205853,0.19559367642112344,0.0011772620248906827,0,0,0.7798520013454423,0.720929,8247.691520246792,0,0.6265682656826568,0.14022140221402213,0.17121771217712178,0.06199261992619926,0.1238558352402746,0.35755148741418763,0.5185926773455377,0.211070110701107,0.788929889298893,0,0.08917197452229299,0,1
06037433902,0.037115911165196226,0,0.007605719501064801,0.11986613933678127,0,0,0,0.8354122299969577,0.731189,4495.417737411258,0,0.7161366313309776,0.15901060070671377,0.08244994110718493,0.04240282685512368,0.09707039790118059,0.5229558373414954,0.37997376475732403,0.5830388692579506,0.4169611307420495,0.15311004784688995,0,0,1
06037434001,0.028711484593837534,0.0016339869281045752,0.0028011204481792717,0.16900093370681607,0,0,0,0.7978524743230626,1.105066,3876.6915279268383,0,0.818089430894309,0.0701219512195122,0.09857723577235772,0.013211382113821139,0.14076025592773805,0.45238991343620627,0.4068498306360557,0.7012195121951219,0.29878048780487804,0,0.03089887640449438,0,1
06037434003,0.03949691085613416,8.8261253309797e-4,0,0.15048543689320387,0,0,0,0.809135039717564,0.979639,4626.193934704518,0,0.6721470019342359,0.16731141199226304,0.10348162475822051,0.05705996131528046,0.15495432185523542,0.354181307097681,0.49086437104708364,0.36847195357833656,0.6315280464216635,0.03259259259259259,0,0,1
06037434004,0.016282225237449117,0,0,0.054274084124830396,0,0,0,0.9294436906377205,0.68439,4307.485498034746,0,0.760778859527121,0.08623087621696801,0.10292072322670376,0.05006954102920723,0.13631522896698617,0.547923322683706,0.31576144834930775,0.45897079276773295,0.541029207232267,0,0,0,1
06037460000,0.6115326251896813,0.03598525905050943,0,0.18361153262518967,0,0,0.024279210925644917,0.14459137220897464,6.758814,682.5161929297063,0,0.8914728682170543,0.042337507453786526,0.032796660703637445,0.033392963625521764,0.6833810888252149,0.2501432664756447,0.0664756446991404,0.889087656529517,0.11091234347048301,0.11848341232227488,0.00533689126084056,0,1
06037460100,0.590351854800191,0.1085814360770578,0.0033434166533991404,0.0746696385925808,0,0,0.08103805126572201,0.1420156026110492,5.672682,1107.236400700762,0,0.920767306088407,0.005838198498748957,0.03127606338615513,0.042118432026688905,0.6792725769787146,0.27361025005166356,0.047117172969621826,0.9115929941618015,0.0884070058381985,0,0.030598669623059866,0,1
06037460200,0.3291095890410959,0.36404109589041095,0,0.08424657534246575,0.00821917808219178,0.014383561643835616,0.04982876712328767,0.15017123287671233,3.193932,1828.4672309867585,0,0.916826923076923,0.036057692307692304,0.038461538461538464,0.008653846153846154,0.5692202773357581,0.3832689247556263,0.04751079790861559,0.7485576923076923,0.2514423076923077,0,0,0,1
06037460301,0.36195652173913045,0.35195652173913045,0.0015217391304347826,0.07152173913043479,0,0.007391304347826087,0.035869565217391305,0.16978260869565218,4.904921,937.8336572597194,0,0.8662576687116564,0.0656441717791411,0.044171779141104296,0.02392638036809816,0.5850773430391265,0.3354564755838641,0.0794661813770094,0.8386503067484663,0.16134969325153375,0,0,0,1
06037460302,0.21798676101346726,0.2752796165259073,0,0.03994521798676101,0,0.005021684546907099,0.023282355626569277,0.43848436430038806,1.310775,3342.2974957563274,0,0.752017608217168,0.14893617021276595,0.07850330154071901,0.020542920029347028,0.37658629441624364,0.48191624365482233,0.141497461928934,0.7813646368305209,0.2186353631694791,0.018518518518518517,0,0,1
06037460401,0.26356589147286824,0.28460686600221485,0,0.06201550387596899,0.016611295681063124,0.03211517165005537,0.04983388704318937,0.2912513842746401,5.252657,171.91299565153406,0,0.8513513513513513,0.06418918918918919,0.033783783783783786,0.05067567567567568,0.4894991922455573,0.3554119547657512,0.15508885298869143,0.706081081081081,0.2939189189189189,0.09375,0,0,1
06037460501,0.5289386256338521,0,0,0.35146004546249343,0,0,0.04843504109109984,0.07116628781255464,7.531065,759.3879484508499,0,0.9030668127053669,0.03614457831325301,0.05421686746987952,0.0065717415115005475,0.7816527672479151,0.18296689411170078,0.03538033864038413,0.9238773274917853,0.07612267250821468,0,0.012295081967213115,0,1
06037460502,0.4655015887426237,4.5392646391284613e-4,0,0.3681343622333182,0,0.005447117566954153,0.027689514298683614,0.1327734906945075,2.614173,1685.4278580644816,0,0.9481641468682506,0,0.018718502519798418,0.03311735061195104,0.8255347593582888,0.1590909090909091,0.01537433155080214,0.91792656587473,0.08207343412526998,0,0,0,1
06037460600,0.6820467964137328,0,0,0.21933085501858737,0,0,0.04439099059698229,0.05423135797069757,4.230391,1080.9875493778234,0,0.8970487302676733,0.038435140700068635,0.024021962937542895,0.04049416609471517,0.7924227952881248,0.20152817574021012,0.0060490289716650745,0.908716540837337,0.091283459162663,0.16352201257861634,0,0,1
06037460700,0.5948275862068966,0.024859663191659984,0,0.25561347233360066,0,0.004210104250200481,0.03989574979951885,0.0805934242181235,7.436692,670.7283292087396,0,0.92,0.05125,0.019375,0.009375,0.7342573064175957,0.24465200361554684,0.021090689966857486,0.92875,0.07125,0,0.00535475234270415,0,1
06037460800,0.64101706256273006,0.06992305118768818,0.005352960856473737,0.13683506189360992,0,0,0.010705921712947474,0.1361659417865507,6.696355,446.3622373664479,0,0.8709677419354839,0.018308631211857017,0.05143853530950305,0.05928509154315606,0.8243123336291038,0.16104702750665484,0.014640638864241348,0.9503051438535309,0.04969485614646905,0,0,0,1
06037460900,0.09233983286908078,0.2137883008356546,0,0.061420612813370475,0,0.002924791086350975,0.01935933147632312,0.61016713091922,2.433108,2950.958198320831,0,0.8267522211253702,0.09427443237907206,0.04343534057255676,0.035538005923000986,0.37949372473941717,0.42778132312273986,0.19272495213784302,0.5853899308983218,0.4146100691016782,0.025522041763341066,0.0549800796812749,0,1
06037461000,0.08837281795511222,0.31016209476309226,0,0.05423940149625935,0,0,0.014339152119700748,0.5328865336658354,1.828144,3509.5703620721342,0,0.7447320891029501,0.06682721252257676,0.13726670680313063,0.051173991571342566,0.30758620689655175,0.4954022988505747,0.19701149425287356,0.6441902468392534,0.35580975316074653,0,0,0,1
06037461100,0.25620465826651395,0.20026727758686522,0,0.038564337533409696,0,0,0.025009545628102328,0.47995418098510884,1.949758,2686.487246109517,0,0.8021360314783587,0.05227655986509275,0.11129848229342328,0.034288926363125354,0.4099173553719008,0.4137741046831956,0.1763085399449036,0.5014052838673412,0.4985947161326588,0,0.024070021881838075,0,1
06037461200,0.6577107907383136,0.09086937527304499,0.0017474879860200961,0.04259501965923984,0,0.00218435998252512,0.02927042376583661,0.17562254259501967,2.457595,1862.7967586197076,0,0.8629500580720093,0.03832752613240418,0.08478513356562137,0.013937282229965157,0.7361382000557258,0.19699080523822793,0.06687099470604625,0.8159117305458768,0.1840882694541231,0,0,0,1
06037461300,0.6069454287739192,0.04309000708717222,0,0.1034727143869596,4.2523033309709425e-4,0.015450035435861091,0.04153082919914954,0.18908575478384124,1.949039,3619.7325964231604,0,0.7732444095723813,0.14044723420949393,0.06002353864260494,0.02628481757551981,0.5295575896262396,0.3314263920671243,0.13901601830663615,0.5445272655943507,0.4554727344056493,0.05686433793663688,0,0,1
06037461400,0.4712241653418124,0.0575516693163752,0,0.0794912559618442,0,3.179650238473768e-4,0.07472178060413355,0.3166931637519873,1.016353,3094.3973206159667,0,0.6762295081967213,0.14426229508196722,0.13852459016393442,0.040983606557377046,0.5098039215686274,0.3721033868092692,0.11809269162210338,0.3622950819672131,0.6377049180327868,0.0771055753262159,0,0,1
06037461501,0.25233186057928325,0.12812960235640647,0,0.09032891507118311,0,0,0.022582228767795778,0.5066273932253313,1.004066,4057.502196070777,0,0.7801087801087802,0.14685314685314685,0.061383061383061384,0.011655011655011656,0.4150493701055499,0.466802860061287,0.1181477698331631,0.47241647241647244,0.5275835275835276,0.02582496413199426,0.024077046548956663,0,1
06037461502,0.21266057885776196,0.17845534746943198,0,0.06964866119795697,0.0017025228292833928,4.643244079863798e-4,0.011143785791673116,0.5259247794459062,1.172566,5510.137595666257,0,0.6580838323353293,0.17125748502994012,0.08263473053892216,0.08802395209580838,0.2708827973235485,0.45909777681847613,0.2700194258579754,0.36107784431137724,0.6389221556886228,0.01839926402943882,0,0,1
06037461600,0.10796915167095116,0.17368251928020564,0.0036953727506426736,0.08129820051413882,0,0.005302056555269923,0.01944087403598972,0.6086118251928021,1.649668,3772.8803613818054,0,0.7294384571752695,0.12024957458876914,0.10890527509926262,0.041406693136698806,0.2878527607361963,0.414478527607362,0.2976687116564417,0.4169030062393647,0.5830969937606353,0.019083969465648856,0,0,1
06037461700,0.5596026490066225,0.10066225165562914,0,0.12980132450331125,0,0,0.03642384105960265,0.17350993377483442,2.184325,691.289070994472,0,0.9382716049382716,0.037037037037037035,0.020061728395061727,0.004629629629629629,0.7514693534844669,0.23845507976490343,0.010075566750629723,0.8101851851851852,0.18981481481481483,0.09558823529411764,0,0,1
06037461901,0.16261369964729905,0.11731947280490068,0.0012994245405606088,0.06701317987748283,0,0,0.016335622795619082,0.6354186003341378,0.878769,6130.166175638877,0,0.644375,0.153125,0.10125,0.10125,0.31660997732426305,0.407312925170068,0.27607709750566894,0.13875,0.86125,0.01430615164520744,0,0,1
06037461902,0.3685082872928177,0.20165745856353592,0,0.20441988950276244,0,0.0038674033149171273,0.039779005524861875,0.18176795580110497,0.835323,2166.826485084213,0,0.49664429530201343,0.1761744966442953,0.09983221476510067,0.2273489932885906,0.6896551724137931,0.25862068965517243,0.05172413793103448,0.07046979865771812,0.9295302013422819,0.01685891748003549,0.19230769230769232,0,1
06037462001,0.10260784791615891,0.12088715573970266,0,0.05776261272239824,0.023397514014136,0,0.005361930294906166,0.689982939312698,0.511706,8018.276119490489,0,0.6663602941176471,0.14613970588235295,0.11488970588235294,0.07261029411764706,0.25539977264115193,0.3399014778325123,0.4046987495263357,0.28125,0.71875,0.06682577565632458,0,0,1
06037462002,0.07522230233117039,0.13746695505888007,0.006248497957221821,0.016101898582071617,0,0,0.010334054313866858,0.7546262917567892,0.511535,8134.340758696864,0,0.5156794425087108,0.11846689895470383,0.20034843205574912,0.16550522648083624,0.20541036221916553,0.40210912425492895,0.39248051352590557,0.2038327526132404,0.7961672473867596,0,0,0,1
06037462100,0.20625218302479917,0.08959133775759692,0,0.07561997904296193,0,0,0.020957038071952497,0.6075794621026895,1.043919,5485.099897597419,0,0.6904500548847421,0.15916575192096596,0.08122941822173436,0.06915477497255763,0.38710493046776234,0.3618204804045512,0.2510745891276865,0.3397365532381998,0.6602634467618003,0.016353229762878167,0,0,1
06037462201,0.4041830065359477,0.10248366013071895,0,0.16705882352941176,0.0036601307189542483,0.007320261437908497,0.02065359477124183,0.294640522875817,0.536846,7124.94830919854,0,0.5398867730313948,0.25784868759650026,0.09521358723623263,0.10705095213587236,0.5006578947368421,0.33157894736842103,0.16776315789473684,0.05867215645908389,0.9413278435409161,0,0,0,1
06037462202,0.4506283662477558,0.04380610412926391,0,0.35511669658886896,0,0.00969479353680431,0.008976660682226212,0.13177737881508078,0.568258,4900.942881578438,0,0.670982482863671,0.1051028179741051,0.057882711348057884,0.16603198781416603,0.7354868913857678,0.21629213483146068,0.048220973782771535,0.15232292460015232,0.8476770753998477,0.1024428684003152,0,0,1
06037462301,0.2045179507866075,0.09217426381605485,0.002218636546994756,0.0790641387656313,0,0,0.01855586930213796,0.6034691407825736,0.632478,7839.007839007839,0,0.6695747001090513,0.1025081788440567,0.1515812431842966,0.07633587786259542,0.3569074018579563,0.43422235540905,0.2088702427329937,0.193020719738277,0.806979280261723,0,0,0,1
06037462302,0.28435290501075927,0.07746695358130956,0,0.27666769136181985,0,0,0.0768521364893944,0.2846603135567169,0.700968,4640.725396879743,0,0.7797062750333779,0.06008010680907877,0.07476635514018691,0.08544726301735647,0.7150922092585623,0.24124952954459916,0.04365826119683854,0.2049399198931909,0.7950600801068091,0.056259904912836764,0,0,1
06037462400,0.5257438551099612,0.045795601552393275,5.17464424320828e-4,0.08124191461836999,0.008020698576972834,0.0018111254851228978,0.040103492884864166,0.2967658473479948,1.305486,2960.5832617124966,0,0.7485786481364498,0.09412507896399241,0.05622236260265319,0.10107391029690461,0.6180389477280492,0.299624188588999,0.08233686368295183,0.5862286797220467,0.41377132027795327,0,0,0,1
06037462500,0.5582531684226599,0.036952206443731865,0,0.19407543136356695,0,0.00320659642693541,0.03664681630783326,0.17086578103527256,2.422829,2703.038472793581,0,0.8088360237892949,0.07604078164825828,0.025913338997451147,0.08920985556499575,0.6191189050470488,0.2855004277159966,0.09538066723695467,0.5819881053525914,0.4180118946474087,0.06729857819905213,0,0,1
06037462600,0.5608676405489155,0.07171314741035857,0,0.13501549358123063,0,0,0.01814962372731297,0.21425409473218238,1.048627,2154.245503882696,0,0.9272943980929678,0.029797377830750895,0.010727056019070322,0.03218116805721097,0.7310221159593544,0.1972504482964734,0.07172743574417215,0.8128724672228844,0.1871275327771156,0,0.02710413694721826,0,1
06037462700,0.3015454202789295,0.022804372408594044,0,0.19053901243874857,0,0.007538635506973238,0.03392385978137957,0.44364869958537506,1.675552,3166.7175951567006,0,0.758637236084453,0.08781190019193857,0.03502879078694818,0.11852207293666027,0.5506459948320414,0.3426356589147287,0.10671834625322997,0.36084452975047987,0.6391554702495201,0,0.05170239596469105,0,1
06037462800,0.3337883959044369,0.11911262798634813,0,0.19385665529010238,0.0037542662116040954,0.005802047781569966,0.02354948805460751,0.32013651877133104,1.126292,2601.456815816857,0,0.8576576576576577,0.04594594594594595,0.006306306306306306,0.09009009009009009,0.5365504061156235,0.3349259436215958,0.1285236502627807,0.46846846846846846,0.5315315315315315,0.0328125,0,0,1
06037462900,0.46482213438735176,0.02160737812911726,0,0.17865612648221343,0,0,0.03610013175230566,0.29881422924901185,2.368713,1602.1358433883715,0,0.8959580838323353,0.03218562874251497,0.04266467065868264,0.029191616766467067,0.6687250272430076,0.28586996004358883,0.04540501271340356,0.7440119760479041,0.2559880239520958,0,0,0,1
06037463000,0.44923857868020306,0.06810490693739425,0,0.2736886632825719,0,0.027495769881556685,0.03426395939086294,0.14720812182741116,1.816731,1301.2383231199335,0,0.8665977249224406,0.03929679420889348,0.05894519131334023,0.03516028955532575,0.7403282532239156,0.2250879249706917,0.03458382180539273,0.6856256463288521,0.31437435367114785,0,0.0391304347826087,0,1
06037463101,0.2640167364016736,0.042677824267782424,0.0020920502092050207,0.3217573221757322,0,0,0.042677824267782424,0.3267782426778243,1.135461,2104.8719418808746,0,0.8349753694581281,0.050492610837438424,0.0665024630541872,0.0480295566502463,0.48517520215633425,0.4091644204851752,0.10566037735849057,0.5738916256157636,0.42610837438423643,0.0870712401055409,0.023060796645702306,0,1
06037463102,0.29834553837808514,0.010035259018171955,0,0.24654190398698128,0.0021697857336588013,0,0.026037428803905614,0.4168700840791972,2.502653,1473.2366013186806,0,0.8902991840435177,0.05802357207615594,0.04261106074342702,0.009066183136899365,0.5200629425649095,0.3332022029897718,0.14673485444531864,0.7162284678150499,0.28377153218495016,0.0712166172106825,0.024691358024691357,0,1
06037463200,0.40203784570596796,0.07569141193595343,0.0023289665211062593,0.28034934497816594,0.0023289665211062593,0,0.023289665211062592,0.21397379912663755,1.62826,2109.613943719062,0,0.7850599013389711,0.06342494714587738,0.1014799154334038,0.05003523608174771,0.6080983369486623,0.35032537960954446,0.041576283441793205,0.5898520084566596,0.41014799154334036,0,0.01990632318501171,0,1
06037463300,0.484472049689441,0.059006211180124224,0,0.2432712215320911,0,0.006728778467908903,0.016563146997929608,0.18995859213250518,0.660682,2924.2510012381144,0,0.8245810055865922,0.09720670391061452,0.055865921787709494,0.0223463687150838,0.7654557042702358,0.1752708731676227,0.05927342256214149,0.5553072625698324,0.4446927374301676,0.007481296758104738,0.0099601593625498,0,1
06037463400,0.36253369272237196,0.06856469002695417,0.0020215633423180594,0.3370956873315364,0.0042115902964959566,0.014824797843665768,0.04582210242587601,0.16492587601078168,1.928408,3078.186773753272,0,0.84296875,0.049609375,0.027734375,0.0796875,0.7420246703530412,0.22245852828583582,0.035516801361122924,0.441015625,0.558984375,0.025867937372362152,0,0,1
06037463500,0.5374345107317897,0.05965861078249113,0.0028730775730944737,0.2607740408991043,0.0013520365049856345,0.005915159709312151,0.029913807672807165,0.10207875612641541,1.681991,3517.8547328731247,0,0.8816545384909996,0.005361930294906166,0.04174645729605515,0.07123707391803906,0.8457602339181286,0.145224171539961,0.009015594541910331,0.3182688625047874,0.6817311374952125,0.04171011470281543,0.03596287703016241,0,1
06037463601,0.40592892033013306,0.03570827017011959,0,0.31834259727134917,0.00269496378642412,0.005053057099545225,0.027791814047498736,0.2044803772949301,0.928142,6396.650512529332,0,0.7885821831869511,0.09786700125470514,0.04611041405269762,0.06744040150564617,0.786312264545835,0.19966513185433235,0.014022603599832565,0.2559598494353827,0.7440401505646174,0.04853590052146009,0.045707915273132664,0,1
06037463602,0.37447168216398985,0.07759932375316991,0,0.3151310228233305,0,0,0.023837700760777684,0.20896027049873203,0.927588,6376.75347244682,0,0.7598466364586964,0.06971070059254096,0.04112931334959916,0.12931334959916346,0.7671595674244096,0.1957625248289561,0.037077907746634296,0.17183687696061345,0.8281631230393866,0.005857740585774059,0,0,1
06037463700,0.5794036061026352,0.08044382801664356,0,0.16435506241331485,0,0.02011095700416089,0.04022191400832178,0.11546463245492372,1.725311,1671.5826885703505,0,0.8623340321453529,0.015373864430468204,0.027952480782669462,0.09433962264150944,0.7810309278350516,0.19010309278350515,0.0288659793814433,0.4227812718378756,0.5772187281621244,0.036036036036036036,0.053208137715179966,0,1
06037463800,0.6065452755905512,0.021161417322834646,0,0.16264763779527558,0,0.014025590551181102,0.07234251968503937,0.12327755905511811,2.843526,1429.2114789877073,0,0.9274905422446406,0.03215636822194199,0.01008827238335435,0.03026481715006305,0.7959933222036728,0.18564273789649416,0.018363939899833055,0.9041614123581336,0.09583858764186633,0.11627906976744186,0,0,1
06037463900,0.5862609786700126,0.07685069008782935,0,0.12233375156838143,0,0,0.03450439146800502,0.18005018820577165,1.873331,1701.7814790872515,0,0.8599066044029353,0.056037358238825885,0.02134756504336224,0.06270847231487658,0.70124481327800825,0.23877781969068276,0.05997736703130894,0.533689126084056,0.46631087391594395,0.04582210242587601,0,0,1
06037464000,0.44757077944774554,0.10503320517301643,0,0.24344634743096819,0,0.003670045438657812,0.04281719678434114,0.1574624257252709,3.142609,1820.7801225033083,0,0.8236472945891784,0.08296593186372746,0.04248496993987976,0.05090180360721443,0.7616038352582262,0.20614512965787754,0.032251035083896276,0.6304609218436874,0.36953907815631265,0.09072978303747535,0.030048076923076924,0,1
06037464100,0.32700304962572774,0.007624064319378985,0,0.5844191849182145,0.0065151095092874966,0,0.03202107014139174,0.04241752148599945,6.262716,1151.8963976651664,0,0.8628500823723229,0.02841845140032949,0.014415156507413509,0.0943163097199341,0.7673386351026448,0.21583132975772149,0.016830035139633808,0.9065074135090609,0.09349258649093904,0,0,0,1
06037464200,0.2787020260253665,0.034590676988963925,0,0.6064898698731676,0,0.0011530225662987976,0.03607313457420524,0.04299126997199802,3.490757,1739.1643130702023,0,0.8498596819457437,0.03274087932647334,0.07015902712815715,0.04724041159962582,0.8053443906933886,0.16563003916148353,0.02902557014512785,0.8161833489242283,0.18381665107577175,0,0,0,1
06037480002,0.275871926815323,0.017152658662092625,0.0031446540880503146,0.48713550600343053,0,0.011720983419096626,0.02944539736992567,0.1755288736420812,1.359009,2573.9343889554816,0,0.8915770609318996,0.04390681003584229,0.042114695340501794,0.022401433691756272,0.6870880186118651,0.23342380767739435,0.0794881737107406,0.8243727598566308,0.17562724014336917,0.024875621890547265,0,0,1
06037480011,0.15821727019498608,0.01095636025998143,0,0.4298978644382544,0.0012999071494893223,0.012441968430826369,0.011142061281337047,0.37604456824512533,1.091202,4934.924972644845,0,0.7291082445316882,0.06169377453729669,0.10095344924284913,0.10824453168816602,0.4225158271401046,0.39719240297274977,0.1802917698871456,0.43185642176107686,0.5681435782389231,0.03615604186489058,0,0,1
06037480012,0.18948881133237527,0.012112502566208171,0,0.6078833915007186,0,0,0.009443646068569083,0.18107164853212893,1.282872,3796.949344907364,0,0.8334369173399627,0.0435052827843381,0.07893101305158484,0.044126786824114354,0.5653016048699502,0.32789153292750417,0.10680686220254565,0.6270975761342449,0.3729024238657551,0,0.05964585274930102,0,1
06037480101,0.13795712484237074,0.001008827238335435,0.003278688524590164,0.7087011349306431,0,0,0.04539722572509458,0.10365699873896596,1.13682,3487.7992998012,0,0.7715447154471544,0.05934959349593496,0.10650406504065041,0.06260162601626017,0.4632430531129089,0.4125923320436159,0.1241646148434752,0.6268292682926829,0.37317073170731707,0,0,0,1
06037480102,0.13375527426160339,0.0189873417721519,0,0.5810126582278481,0,0,0.019831223628691982,0.24641350210970464,1.228396,3858.6905199951807,0,0.8029689608636977,0.10661268556005399,0.05263157894736842,0.037786774628879895,0.44657142857142856,0.4077142857142857,0.1457142857142857,0.5836707152496626,0.41632928475033737,0.04489164086687306,0,0,1
