GEOID,median_outage_duration_hr,above_median_cust_affected,prop_white,prop_black_or_african_american,prop_american_indian_and_alaska_native,prop_asian,prop_native_hawaiian_and_other_pacific_islander,prop_some_other_race,prop_multi_racial,prop_latino,pop_density_sq_km,prop_eli,prop_hi,prop_li,prop_mi,prop_vli,prop_college,prop_high_school,prop_less_than_hs,prop_owner,prop_renter,rental_vacancy_rate,owner_vacancy_rate,prop_rural,prop_urban,n_outages_sq_km
06001450400,2.75,0,0.5230411397005379,0.02136938508504143,0,0.25788632068614625,0.0065416484954208464,0,0.04826282889954935,0.14289867713330426,2242.9010665110322,0.005029337803855826,0.8030176026823135,0.0498742665549036,0.10310142497904443,0.038977367979882646,0.5754257907542579,0.3603000811030008,0.06427412814274128,0.7455993294216261,0.25440067057837384,0.05238828967642527,0.02145214521452145,0,1,11.737816309695763
06001450601,3.5,1,0.5689512799339389,0.015414258188824663,0.0038535645472061657,0.3140655105973025,0,0,0.04816955684007707,0.0495458298926507,72.4243167883075,0.03052866716306776,0.9113924050632911,0.02680565897244974,0.022338049143708117,0.008935219657483246,0.7493615468807004,0.23422108719445459,0.016417365924844947,0.8726731198808637,0.12732688011913626,0.028409090909090908,0.012234910277324634,0.3888724474696656,0.6111275525303345,1.1761724994522824
06001450602,1.33,0,0.526148969889065,0.020503169572107766,0.0017828843106180666,0.3382527733755943,0.006537242472266244,0,0.025455625990491285,0.08131933438985738,1602.5061062212665,0.031746031746031744,0.8877344877344877,0.004617604617604618,0.05656565656565657,0.019336219336219335,0.7498183931425251,0.22185093709138456,0.028330669766090368,0.7624819624819624,0.23751803751803752,0.08758314855875832,0,0,1,3.1745366605017167
06001450603,4.76,1,0.6002260738507913,0.007535795026375283,0.0026375282592313487,0.2635644310474755,0,0,0.01714393368500377,0.10889223813112284,1335.6765549006345,0.006455399061032864,0.8838028169014085,0.03755868544600939,0.01643192488262911,0.05575117370892019,0.5409214092140922,0.4127371273712737,0.046341463414634146,0.8286384976525821,0.17136150234741784,0,0,0,1,1.509807710889941
06001450604,2.5,0,0.5985296754527524,0.004841312533620226,0.0039447731755424065,0.25318271472117626,0,0,0.039627039627039624,0.0998744844898691,2639.3702993463335,0.015368309485956544,0.8844727080021197,0.041865394806571275,0.034446210916799155,0.02384737678855326,0.7327225130890053,0.25392670157068065,0.013350785340314137,0.7631160572337043,0.2368839427662957,0.07453416149068323,0,0,1,3.786078966248999
06001450605,4.67,1,0.6301745635910224,0.022942643391521196,4.987531172069825e-4,0.21620947630922693,0.019201995012468828,0,0.030174563591022444,0.08079800498753117,2264.5004263585593,0.032407407407407406,0.8029100529100529,0.062169312169312166,0.0582010582010582,0.04431216931216931,0.7088339222614841,0.26819787985865723,0.022968197879858657,0.7903439153439153,0.20965608465608465,0,0,0,1,2.823566616407181
06001450606,1.37,0,0.5886085990798032,0.006028875138822783,0.00809138505473584,0.24004442329049658,0.0025384737426622245,0.0019038553069966682,0.0780580675868634,0.07472632079961923,3107.7230591275993,0.008056872037914692,0.9345971563981043,0.02227488151658768,0.02227488151658768,0.012796208530805687,0.7244239631336405,0.24700460829493087,0.02857142857142857,0.8573459715639811,0.14265402843601896,0,0,0,1,1.4791637596990002
06001450607,1.34,0,0.47429241333110034,0.054262267626863175,0,0.28906380840730195,0,0.01992966002344666,0.027801038352034835,0.13465081225925304,1237.0732475399936,0.04703476482617587,0.6793456032719837,0.0850715746421268,0.0687116564417178,0.11983640081799592,0.553711387736284,0.3900414937759336,0.05624711848778239,0.36114519427402864,0.6388548057259714,0.022451456310679612,0,0,1,5.179506144448139
06001450701,9,1,0.5683943206741313,0.02066258801800762,0.0010389010735311092,0.3109777213436454,0,0,0.037285005194505366,0.06164146369617915,32.63785676119858,0.003867791842475387,0.9549929676511955,0.009845288326300985,0.023558368495077357,0.007735583684950774,0.763572970280591,0.19757595882450607,0.038851070894902875,0.8484528832630098,0.15154711673699015,0.1292929292929293,0,0.05250773993808049,0.9474922600619196,0.16200252115104916
06001450741,1.835,0,0.5436771300448431,0.016143497757847534,0.003228699551569507,0.19282511210762332,0,0,0.04304932735426009,0.2010762331838565,2657.476327010208,0.01624015748031496,0.796751968503937,0.04921259842519685,0.10334645669291338,0.034448818897637797,0.5530434782608695,0.34062111801242234,0.10633540372670808,0.5684055118110236,0.4315944881889764,0.03200883002207505,0,0,1,6.673483153030118
06001450742,5.92,1,0.5803673938002296,0.008228090317642557,0,0.24110218140068887,0,0.001148105625717566,0.0440107156525067,0.1251435132032147,719.710496246309,0.006172839506172839,0.8220164609053497,0.06738683127572016,0.06378600823045268,0.04063786008230453,0.7019867549668874,0.2694039735099338,0.028609271523178808,0.8333333333333334,0.16666666666666666,0.047058823529411764,0,0,1,0.5508691130855791
06001450743,2.67,0,0.2193664076509265,0.049760908547519425,0.006276150627615063,0.6031081888822475,0.020472205618649132,0,0.0596234309623431,0.04139270771069934,1544.3302632884636,0.02100840336134454,0.8785714285714286,0.014705882352941176,0.04285714285714286,0.04285714285714286,0.8054575394024935,0.15478710891554928,0.039755351681957186,0.3415966386554622,0.6584033613445378,0.015703517587939697,0,0,1,5.538542486390186
06001450745,1.53,0,0.3051224944320713,0.003818008272351257,0.0023862551702195354,0.5954502068087815,0.009067769646834235,0,0.013840279987273305,0.07031498568246898,1176.7359710364954,0.04588394062078273,0.8421052631578947,0.024291497975708502,0.06432748538011696,0.023391812865497075,0.746996303142329,0.21303142329020333,0.03997227356746765,0.744489428699955,0.255510571300045,0,0,0,1,1.3103964042722667
06001450746,0.9099999999999999,1,0.5636818687430478,0.0030589543937708566,0.0013904338153503894,0.27363737486095663,0,0.008620689655172414,0.03114571746384872,0.11846496106785318,2073.8763667485414,0.044765342960288806,0.7783393501805054,0.0368231046931408,0.1111913357400722,0.02888086642599278,0.6417433026789284,0.3246701319472211,0.03358656537385046,0.7848375451263538,0.21516245487364621,0,0,0,1,3.4603053950198133
06001450750,38.77,1,0.3007021891780256,0.045229244114002476,0,0.4851301115241636,0.004337050805452293,0,0.03077240809582817,0.13382899628252787,2914.7007585927086,0.027627035027133696,0.8376911692155895,0.01973359644795264,0.08090774543660582,0.034040453872718306,0.7357988165680474,0.23609467455621302,0.028106508875739646,0.455846077947706,0.5441539220522941,0,0.03507014028056112,0,1,0.6019621558431865
06001450751,36.17,1,0.1872892612649433,0.008071932154899356,6.130581383467866e-4,0.7267804230101155,0.0010217635639113108,0,0.02697455808725861,0.049249003780525186,979.8042393777787,0.003654970760233918,0.9513888888888888,0.019005847953216373,0.01608187134502924,0.009868421052631578,0.8256385848008885,0.11740441059812788,0.05695700460098366,0.9144736842105263,0.08552631578947369,0.18181818181818182,0,0.02695035460992908,0.9730496453900709,0.5005641357810252
06001450752,0.26,0,0.19948810599217104,0.05058717253839205,0.0021077988557663355,0.6180367359229147,0.003914483589280337,0,0.027551942186088526,0.09831376091538693,381.2455651933934,0.01648936170212766,0.95,0.011702127659574468,0.017553191489361703,0.00425531914893617,0.7535962877030162,0.20324825986078887,0.0431554524361949,0.8691489361702127,0.13085106382978723,0,0,0.01596351197263398,0.984036488027366,0.17219763558870524
06001451102,1.8399999999999999,0,0.7745292368681863,0.0027254707631318136,0.003964321110009911,0.094400396432111,0,0,0.03889990089197225,0.0854806739345887,893.7276748000462,0.013858497447118891,0.9482129832239241,0.009482129832239242,0.012399708242159009,0.016046681254558718,0.6972730410769762,0.2416292716603383,0.06109768726268554,0.9817651349380014,0.01823486506199854,0,0,0,1,1.7715117439049477
06001451201,1.585,0,0.5754929204710864,0.014820696043403468,0,0.11869789599047241,0,0,0.054651316660050284,0.23633717083498743,2063.5120445262046,0.05694595574900254,0.7751178817555314,0.034457743924555674,0.08632571635836053,0.04715270221254987,0.40324568611339356,0.5523829087921117,0.04437140509449466,0.7257889009793254,0.27421109902067464,0,0,0,1,4.368954970546417
06001451202,3.99,1,0.6234915526950925,0.008648431214802896,0.002011263073209976,0.16552695092518102,0.0016090104585679806,0,0.044650040225261464,0.15406275140788414,108.51366764782199,0.014557670772676373,0.9081746920492721,0.020156774916013438,0.05039193729003359,0.006718924972004479,0.512848551120831,0.45325314379442316,0.03389830508474576,0.8880179171332587,0.11198208286674133,0.052132701421800945,0,0.10621904237754541,0.8937809576224546,0.5892737382323399
06001451300,0.915,0,0.6219477968004491,0.013471793432500701,0,0.0747965197866966,0,0,0.05725512208812798,0.23252876789222565,597.4917754745641,0.03511777301927195,0.8124197002141328,0.05139186295503212,0.08779443254817987,0.013276231263383297,0.4809402795425667,0.4428208386277001,0.07623888182973317,0.8025695931477516,0.19743040685224839,0.06680161943319839,0,0.001676829268292683,0.9983231707317073,2.012321444202854
06001451401,1.5,0,0.5941312232113419,0.03132212331025387,0.002967359050445104,0.1393010220903396,0,0,0.03775140125288493,0.1945268710847346,1309.2906756962973,0.04183757178014766,0.8141919606234619,0.0771123872026251,0.05045118949958983,0.016406890894175553,0.58820902188477,0.311746315319339,0.10004466279589103,0.5869565217391305,0.41304347826086957,0,0,0,1,3.237612946825661
06001451403,1.245,1,0.5865848312143797,0.020604997807978958,0,0.1052170100832968,0,0.003068829460762823,0.025427444103463395,0.2590968873301184,3355.0334326654647,0.011180124223602485,0.8236024844720496,0.04596273291925466,0.0906832298136646,0.02857142857142857,0.3995052566481138,0.48237476808905383,0.11811997526283241,0.746583850931677,0.253416149068323,0,0,0,1,17.650329325728002
06001451404,1.33,0,0.40017746228926354,0.04288671990535345,5.915409642117716e-4,0.07261165335699497,0,0,0.022478556640047324,0.46125406684412895,4037.1812331373653,0.06539888682745826,0.7555658627087198,0.03710575139146568,0.11781076066790352,0.02411873840445269,0.31940494421352,0.4902647123167797,0.1903303434697003,0.4387755102040816,0.5612244897959183,0.03891977760127085,0.030737704918032786,0,1,10.149671837227922
06001451505,1.175,0,0.7657415696806923,0,0.002387347060578932,0.05729632945389436,0,0,0.02029245001492092,0.15428230378991345,2439.8252878316716,0,0.934453781512605,0.05714285714285714,0.008403361344537815,0,0.5828571428571429,0.3730612244897959,0.044081632653061226,0.8781512605042017,0.12184873949579832,0,0,0,1,2.9123548646155437
06001451506,1.08,0,0.4197280879375181,0.07144923343939832,0,0.07405264680358692,0.010992189759907435,0.00404975412207116,0,0.4197280879375181,4061.6448898115805,0.026905829596412557,0.7865470852017937,0.06816143497757847,0.09775784753363229,0.02062780269058296,0.39965620971207566,0.48087666523420713,0.11946712505371723,0.4565022421524664,0.5434977578475336,0.05754276827371695,0,0,1,7.049427057815876
06001451601,1.13,0,0.7383740957630038,0.009645194626248708,0,0.13813296589734758,0.0029280055115397862,0.001722356183258698,0.03169135377196004,0.0775060282466414,1474.9667205235294,0.010209042294603793,0.8580456976178902,0.010209042294603793,0.07049100631988332,0.05104521147301896,0.6287353573989959,0.3083911068611045,0.0628735357398996,0.7788040836169179,0.22119591638308217,0.017278617710583154,0,0,1,6.605086933105712
06001451602,1.085,0,0.697465369879163,0.01650456822870616,0.0022104332449160036,0.05275567344532862,0.008547008547008548,0,0.028588269967580314,0.19392867668729738,2251.9129313428716,0.005411255411255411,0.7806637806637806,0.05303030303030303,0.10281385281385282,0.05808080808080808,0.5238282788499409,0.3893265064986215,0.08684521465143757,0.5714285714285714,0.42857142857142855,0.07476635514018691,0,0,1,7.964325132954453
06001451701,1.83,0,0.689405847217856,0.009745363093366866,0.001886199308393587,0.0474693492612386,0.011002829298962591,0,0.05312794718641937,0.18736246463376297,2601.5385143832937,0.017241379310344827,0.8439201451905626,0.03901996370235935,0.04627949183303085,0.05353901996370236,0.5287023637240714,0.44138929088277856,0.029908345393150026,0.8058076225045372,0.19419237749546278,0,0,0,1,5.724856837687223
06001451703,2.01,1,0.6455783883629647,0.006003232509812976,0.0018471484645578389,0.15770030016162548,0,0,0.034403140152389745,0.15446779034864927,2540.4516032531387,0.015173410404624277,0.9371387283236994,0.020953757225433526,0.020953757225433526,0.005780346820809248,0.6134654818865345,0.3814080656185919,0.005126452494873548,0.7998554913294798,0.20014450867052022,0,0,0,1,2.9328695488953347
06001981900,0.67,1,0.8833333333333333,0,0,0,0,0,0,0.11666666666666667,16.03682053995975,0,1,0,0,0,0.7666666666666667,0.23333333333333334,0,0,1,0,NA,0,1,0.8018410269979874
06001983200,1.21,0,0.5241157556270096,0.06913183279742766,0.014469453376205787,0.27491961414790994,0.006430868167202572,0,0.027331189710610933,0.08360128617363344,1257.7242874243748,0.008595988538681949,0.9426934097421203,0.011461318051575931,0.025787965616045846,0.011461318051575931,0.770940170940171,0.17264957264957265,0.05641025641025641,0.8825214899713467,0.1174785100286533,0,0.034482758620689655,0,1,28.308906790902327
06003010000,19,1,0.5916230366492147,0.007853403141361256,0.25654450261780104,0.006980802792321117,0,0,0.04537521815008726,0.09162303664921466,0.5992806724273025,0,0.822742474916388,0.06688963210702341,0.07357859531772576,0.03678929765886288,0.3405612244897959,0.548469387755102,0.11096938775510204,0.8394648829431438,0.1605351170568562,0.45263157894736844,0.07457627118644068,1,0,0.012027448050460696
06005000101,6.970000000000001,1,0.8628352490421456,0,0.007918263090676884,0.02554278416347382,0,0,0.048786717752235,0.05491698595146871,62.123164099837496,0,0.6810753821823933,0.08328940432261465,0.20716921454928836,0.028465998945703744,0.36147516001219143,0.572386467540384,0.06613837244742457,0.8961518186610438,0.10384818133895625,0,0.032832498608792435,1,0,2.634085629775996
06005000102,9,1,0.7823310271420969,0.006918573709419904,0.004257583821181479,0.023948908994145823,0,0,0.0808940926024481,0.10164981373070782,4.118769928111529,0,0.5983026874115983,0.11173974540311174,0.21216407355021216,0.07779349363507779,0.27218934911242604,0.63379355687048,0.09401709401709402,0.7609618104667609,0.23903818953323905,0.0962566844919786,0.11885895404120443,1,0,0.21920010261370565
06005000200,3.16,1,0.8522219859664044,0.00425260472039124,6.378907080586859e-4,0.002976823304273868,0.0038273442483521157,0.00106315118009781,0.03763555177546247,0.09738464809695939,14.55382252218425,0,0.7165991902834008,0.04800462695199537,0.19722382880277617,0.038172353961827644,0.3687569367369589,0.5443951165371809,0.08684794672586016,0.7894736842105263,0.21052631578947367,0.04627249357326478,0.010050251256281407,0.9267979452054794,0.07320205479452055,0.510606148450011
06005000301,2.08,1,0.48896468699839485,0.1338282504012841,0.014245585874799358,0.01725521669341894,0.0018057784911717496,0.0010032102728731941,0.032504012841091494,0.3103932584269663,25.487321264534422,0,0.8188405797101449,0.07246376811594203,0.09057971014492754,0.018115942028985508,0.15309605070697221,0.5892247684056557,0.257679180887372,0.8858695652173914,0.11413043478260869,0,0,0.2721853176630898,0.7278146823369103,0.17387016914008233
06005000303,1.5899999999999999,0,0.8285387692893884,0.0013335873499714232,0.015622023242522385,0.009144598971232615,0.0028576871785101926,0,0.026100209563726422,0.1164031244046485,38.52629614214816,0,0.7273542600896861,0.09282511210762331,0.1484304932735426,0.03139013452914798,0.35241596638655465,0.5727415966386554,0.07484243697478991,0.6977578475336322,0.3022421524663677,0.07908847184986595,0,0.10565740193179578,0.8943425980682043,0.35230752806689114
06005000304,1.16,1,0.8566537320246519,0.0022825838849577723,0.0015978087194704405,0,0,0,0.047249486418625884,0.09221638895229399,30.915421581170186,0,0.7746199603436881,0.07799074686054197,0.0898876404494382,0.05750165234633179,0.29199872489639783,0.6209754542556583,0.0870258208479439,0.7825512227362855,0.21744877726371448,0,0.02631578947368421,0.7506335529650279,0.24936644703497213,0.30343828532077566
06005000500,19.33,1,0.8002641135688346,0.00231099372730274,0.001650709805216243,0.042588312974579066,0.0075932651039947174,0,0.04489930670188181,0.10069329811819082,27.93503132518578,0,0.6580459770114943,0.11135057471264367,0.20545977011494254,0.02514367816091954,0.40378006872852235,0.5506872852233677,0.045532646048109963,0.742816091954023,0.257183908045977,0.06770833333333333,0.06942003514938488,0.411686143572621,0.588313856427379,0.6824669257391046
06007000102,0.97,0,0.7809569608078865,0.0031257513825438807,0.0019235393123346958,0.030536186583313297,0,0,0.05385910074537149,0.12959846116855014,1608.4718782341538,0,0.716624685138539,0.11083123425692695,0.12720403022670027,0.04534005037783375,0.43282442748091604,0.4908396946564885,0.07633587786259542,0.6259445843828715,0.37405541561712846,0.03414634146341464,0,0,1,4.254193474531304
06007000103,1.45,0,0.7508852322432826,0.01770464486565299,0.00416579879191835,0.02457821287231827,0,0,0.03353468027494272,0.16913143095188501,1539.9424373943314,0,0.9073170731707317,0.011585365853658536,0.02804878048780488,0.05304878048780488,0.5815363881401617,0.3638814016172507,0.0545822102425876,0.7634146341463415,0.23658536585365852,0.06506024096385542,0,0,1,2.245281620862387
06007000104,1.25,1,0.7412288843512159,0.0504919250046408,0,0.04807870800074253,0,0,0.010209764247261928,0.14999071839613884,2110.525398196631,0,0.7226596675415573,0.09623797025371829,0.12117235345581802,0.05993000874890639,0.47484190266703324,0.4641187792136376,0.06103931811932912,0.43657042869641294,0.5634295713035871,0.027225901398086828,0,0,1,5.484936991786307
06007000202,0.84,0,0.7146860986547086,0.02914798206278027,0.0072869955156950675,0.011210762331838564,0,0,0.04204035874439462,0.19562780269058297,2100.1639281541457,0,0.6849474912485414,0.09568261376896149,0.15810968494749125,0.061260210035005834,0.38244274809160306,0.5477099236641222,0.06984732824427481,0.5198366394399067,0.48016336056009334,0.07110609480812641,0,0,1,6.474720630520068
06007000300,0.8999999999999999,0,0.669732441471572,0.048704013377926424,0.020066889632107024,0.00794314381270903,0,0.0020903010033444815,0.032399665551839464,0.21906354515050167,1876.7319756840814,0,0.5860103626943005,0.11658031088082901,0.18186528497409327,0.11554404145077721,0.33069828722002637,0.5806982872200264,0.0886034255599473,0.2544041450777202,0.7455958549222798,0,0,0,1,5.492108624493549
06007000401,0.925,1,0.6799676462658398,0.0018873011593421407,0,0.05473173362092208,0.01752493933674845,0,0.02830951739013211,0.21757886222701536,833.3576742378115,0,0.8592436974789915,0.01680672268907563,0.05952380952380952,0.06442577030812324,0.49932765575974897,0.4455401165396683,0.055132227700582695,0.4726890756302521,0.5273109243697479,0.09360189573459715,0.0188953488372093,0,1,1.3481116326305929
06007000501,0.83,0,0.652001862197393,0.014199255121042831,0,0.04073556797020484,0,0.0186219739292365,0.050512104283054006,0.2239292364990689,788.0418682095362,0,0.7428189712758851,0.03473613894455578,0.10354041416165664,0.11890447561790247,0.5790400704535447,0.3817701453104359,0.039189784236019376,0.5958583834335337,0.40414161656646624,0.16204986149584488,0,0,1,2.7515428359271517
06007000502,1.585,0,0.5652482269503546,0.01442080378250591,0.01347517730496454,0.09598108747044917,0.005200945626477541,0,0.047990543735224586,0.2576832151300236,3785.4855713040506,0,0.4775384615384615,0.10892307692307693,0.15753846153846154,0.256,0.44114002478314746,0.40954151177199505,0.1493184634448575,0.16553846153846155,0.8344615384615385,0.08671922377198302,0,0,1,8.949138466439836
06007000601,1.01,0,0.8395061728395061,0.0023515579071134627,0,0.03821281599059377,0,0,0.027336860670194002,0.09259259259259259,1881.6413310648918,0,0.836213373403456,0.02404207362885049,0.09691960931630353,0.04282494365138993,0.560381861575179,0.4124105011933174,0.02720763723150358,0.66190833959429,0.33809166040571,0.04276985743380855,0,0,1,2.765492844010717
06007000603,0.84,0,0.7161237339173282,0.024089789214344376,0.0016424856282507528,0.025458527237886667,0,0.006296194908294552,0.05283328770873255,0.17355598138516287,3297.032580422143,0,0.5077239958805355,0.13182286302780638,0.18846549948506694,0.17198764160659114,0.4855614973262032,0.3775401069518717,0.13689839572192514,0.26055612770339853,0.7394438722966015,0.12195121951219512,0.03065134099616858,0,1,10.830657258435728
06007000604,0.9199999999999999,0,0.5884895359417652,0.04253867151956324,0.002502274795268426,0.08598726114649681,0,0,0.06005459508644222,0.22042766151046406,4208.301343478186,0,0.44229486324216144,0.14142761841227486,0.14142761841227486,0.27484989993328884,0.38306138306138304,0.54001554001554,0.07692307692307693,0.06937958639092728,0.9306204136090727,0.09258084971464807,0.1568627450980392,0,1,15.316838374806863
06007000700,1.01,0,0.8534136546184738,0.0015618027666220438,0,0.030566711289602855,0,0,0.0142793395805444,0.1001784917447568,1419.5084548165898,0,0.778797613584213,0.06516750803120698,0.1252868288205599,0.03074804956402019,0.5342774380431284,0.42645638879948505,0.03926617315738655,0.46994033960532355,0.5300596603946764,0.03309692671394799,0.11188204683434519,0,1,6.650976695927797
06007000800,1.33,0,0.8377899769789269,0.0054896405170887196,0,0.009739684788383213,0,0,0.036833717017885605,0.1101469806977156,1422.555016628804,0,0.8776065276518585,0.02946509519492294,0.06255666364460562,0.030371713508612876,0.5650623885918004,0.40667175961293606,0.02826585179526356,0.6414324569356301,0.3585675430643699,0,0,0,1,5.542094982439116
06007000901,6.08,1,0.7154225085259568,0.012883668056081848,0,0.09208033345964381,0.0049261083743842365,0,0.05305039787798409,0.12163698370594922,158.94779092083473,0,0.8782178217821782,0.032673267326732675,0.061386138613861385,0.027722772277227723,0.6334938469769931,0.3306581059390048,0.03584804708400214,0.7514851485148515,0.2485148514851485,0.14625850340136054,0.05714285714285714,0.16900093370681607,0.830999066293184,0.4818424885815376
06007000904,1.075,0,0.8448640270536847,0.010426940960969423,0,0.026912780047907568,0,0,0.02804001690855291,0.08975623502888544,1626.3095034038608,0,0.82778198334595,0.04958364875094625,0.032929598788796366,0.08970476911430735,0.6589900697232199,0.3177688569617579,0.023241073315022183,0.6139288417865254,0.38607115821347465,0.08683974932855863,0,0,1,3.2081630333456466
06007001000,0.99,0,0.7495503597122302,0.0017985611510791368,0,0.010341726618705036,2.248201438848921e-4,0,0.014613309352517985,0.22347122302158273,1798.3444557380044,0,0.5857142857142857,0.12912087912087913,0.10659340659340659,0.17857142857142858,0.44718864950078824,0.4550709406200736,0.09774040987913821,0.27472527472527475,0.7252747252747253,0.13696275071633238,0,0,1,12.533425838102099
06007001100,0.84,0,0.6751486325802616,0.029488703923900118,0.005945303210463734,0.05160523186682521,0.008561236623067776,0,0.034720570749108205,0.19453032104637336,630.8887955350177,0,0.5697008274984087,0.1464035646085296,0.1464035646085296,0.13749204328453216,0.44571428571428573,0.4622857142857143,0.092,0.3640992998090388,0.6359007001909611,0.1018898931799507,0,0,1,4.350957210586329
06007001200,0.83,0,0.786969696969697,0,0,0.014848484848484849,0,0,0.05090909090909091,0.14727272727272728,381.10834390524025,0,0.6060606060606061,0.14486326681448633,0.14929785661492978,0.09977827050997783,0.5186298076923077,0.45853365384615385,0.02283653846153846,0.2261640798226164,0.7738359201773836,0.1856060606060606,0,0.07705286839145106,0.9229471316085489,2.309747538819638
06007001300,1.165,0,0.4676113360323887,0.025556680161943318,0.0215080971659919,0.09843117408906883,0,0.00430161943319838,0.07135627530364372,0.31123481781376516,976.4831140323244,0,0.6310122038765255,0.11342426417803302,0.1464465183058148,0.10911701363962671,0.2838785046728972,0.4809190031152648,0.235202492211838,0.353194544149318,0.6468054558506819,0.041289023162134945,0,0,1,5.4358877805443155
06007001400,1.67,1,0.8590740114903683,0.005914160189253126,0,0.007434944237918215,0.003210544102737411,0,0.012166272389320717,0.11220006759040216,18.65032001938524,0,0.8720554272517321,0.051270207852193994,0.0720554272517321,0.004618937644341801,0.5132847401834,0.42370091699976486,0.06301434281683517,0.7653579676674365,0.2346420323325635,0,0.03381924198250729,0.6743143005002588,0.32568569949974124,0.25841943926826455
06007001500,1.5,0,0.8128105039034776,0.0044357700496806245,0,0,0,0,0.05127750177430802,0.13147622427253372,16.076993119406367,0,0.7930358018636586,0.06473761647866601,0.07650809220205983,0.0657184894556155,0.49478769387236204,0.45359776252224765,0.051614543605390285,0.7037763609612555,0.2962236390387445,0.05525606469002695,0,0.8980555031149707,0.10194449688502927,0.30807580853369193
06007001600,1.5,1,0.8089057954799731,0.010069366748713358,0,0.018572387558737972,0,0.004699037816066234,0.04564779592750056,0.11210561646900873,8.001681337848176,0,0.8705636743215032,0.01722338204592902,0.06419624217118998,0.04801670146137787,0.6099353321575544,0.35802469135802467,0.03203997648442093,0.8747390396659708,0.12526096033402923,0.28994082840236685,0,0.7426889479680973,0.2573110520319028,0.4118117493186575
06007001702,1,0,0.8199044831304884,0,0.00847327068248344,0.010321984285934371,0.005083962409490063,0,0.08504082575874287,0.07117547373286089,188.4064466062342,0,0.7795501022494887,0.07934560327198364,0.09734151329243354,0.04376278118609407,0.2837423312883436,0.6404469763365469,0.07581069237510955,0.8347648261758691,0.1652351738241309,0.2641165755919854,0.016113744075829384,0.25771040250914795,0.7422895974908521,3.0477086571644723
06007001800,1.08,0,0.8610157238387854,0.005964214711729622,0.01427796855232243,0.004879812036869691,0,0,0.052051328393276704,0.06181095246701609,456.84853774202213,0,0.6695261437908496,0.08946078431372549,0.15318627450980393,0.08782679738562091,0.27887323943661974,0.5992957746478873,0.12183098591549296,0.6907679738562091,0.30923202614379086,0.07682926829268293,0.039226519337016576,0.06631205673758865,0.9336879432624113,8.256796272221619
06007001900,2.0549999999999997,0,0.8753333333333333,0.009666666666666667,0.019666666666666666,0.018333333333333333,0,0,0.048666666666666664,0.028333333333333332,342.363396149028,0,0.7460555972952667,0.0608564988730278,0.12246431254695718,0.07062359128474831,0.35917207792207795,0.5560064935064936,0.08482142857142858,0.8572501878287002,0.14274981217129978,0,0,0.014230655203083309,0.9857693447969167,7.303752451179264
06007002100,2.5,1,0.8138491130583458,2.1372088053002778e-4,0.0017097670442402222,0.007480230818550973,0,0.005129301132720667,0.08292370164565079,0.08869416541996153,507.047900801101,0,0.7507660878447395,0.06741573033707865,0.11542390194075587,0.06639427987742594,0.33343099912100793,0.5848227365953707,0.08174626428362144,0.6159346271705822,0.3840653728294178,0.11777777777777777,0.011475409836065573,8.697542944118286e-4,0.9991302457055882,13.004006859613618
06007002200,2.5,1,0.8719266055045871,5.504587155963303e-4,0.003853211009174312,0.027889908256880733,0,0,0.01577981651376147,0.08,39.93181346110517,0,0.7132963988919667,0.10295475530932595,0.10710987996306556,0.07663896583564174,0.33029612756264237,0.5874462161478107,0.08225765628954695,0.65466297322253,0.34533702677746997,0.08967082860385925,0.02139406487232574,0.3000387897595035,0.6999612102404965,1.3115219467041883
06007002300,1.51,1,0.8558701247277767,0.0031676895664224905,0,0.0035636507622253018,0,0,0.05127697485646407,0.08612156008711146,66.88231169421529,0,0.7176781002638523,0.05364995602462621,0.13808267370272648,0.09058927000879508,0.37572692793931733,0.527180783817952,0.09709228824273072,0.8161829375549692,0.1838170624450308,0,0.06357214934409687,0.3164509472894391,0.6835490527105609,2.5158660110672946
06007002400,2.63,1,0.7716402116402117,6.349206349206349e-4,0.021375661375661374,0.017354497354497355,0.0065608465608465606,0,0.050793650793650794,0.13164021164021164,4.269853042285474,0,0.6473254759746147,0.09519492293744333,0.20172257479601088,0.0557570262919311,0.23795180722891565,0.6495983935742972,0.11244979919678715,0.7914777878513146,0.2085222121486854,0.027881040892193308,0.024336283185840708,1,0,0.48436851442645806
06007002500,1.17,0,0.5894396551724138,0.06716954022988506,0.011135057471264368,0.1300287356321839,0,0,0.07938218390804598,0.12284482758620689,43.05508556417264,0,0.6099092812281927,0.04884856943475227,0.18143754361479414,0.159804605722261,0.26030013642564803,0.5634379263301501,0.17626193724420192,0.4235868806699232,0.5764131193300768,0.027837259100642397,0.02204724409448819,0.1281947261663286,0.8718052738336713,0.5722119848686738
06007002601,2.83,1,0.8043937473595268,0.005069708491761723,0.0021123785382340513,0.01605407689057879,0,0.012674271229404309,0.08365019011406843,0.07604562737642585,117.6366922709115,0,0.8801652892561983,0.015495867768595042,0.0640495867768595,0.040289256198347105,0.25685506435366534,0.6474538332400671,0.09569110240626749,0.8987603305785123,0.1012396694214876,0.3194444444444444,0.025755879059350503,0.4905335628227194,0.5094664371772806,3.4292064920544543
